creator_id,platform,content_type,time_slot,avg_engagement
25,YouTube,LONG,16,0.755
25,YouTube,LONG,17,0.772
25,YouTube,LONG,18,0.908
25,YouTube,LONG,19,0.646
25,YouTube,LONG,20,1.024
25,YouTube,LONG,21,1.023
25,YouTube,LONG,22,0.48
25,YouTube,LONG,23,0.994
26,Instagram,SHORT,0,0.989
26,Instagram,SHORT,1,0.518
26,Instagram,SHORT,2,1.209
26,Instagram,SHORT,3,0.833
26,Instagram,SHORT,4,1.06
26,Instagram,SHORT,5,1.006
26,Instagram,SHORT,6,0.521
26,Instagram,SHORT,7,0.486
26,Instagram,SHORT,8,1.058
26,Instagram,SHORT,9,0.61
26,Instagram,SHORT,10,1.151
26,Instagram,SHORT,11,1.05
26,Instagram,SHORT,12,0.401
26,Instagram,SHORT,13,1.081
26,Instagram,SHORT,14,0.613
26,Instagram,SHORT,15,0.431
26,Instagram,SHORT,16,0.998
26,Instagram,SHORT,17,0.88
26,Instagram,SHORT,18,0.442
26,Instagram,SHORT,19,0.773
26,Instagram,SHORT,20,0.69
26,Instagram,SHORT,21,0.812
26,Instagram,SHORT,22,0.871
26,Instagram,SHORT,23,0.697
26,Instagram,LONG,0,0.407
26,Instagram,LONG,1,0.316
26,Instagram,LONG,2,0.596
26,Instagram,LONG,3,0.685
26,Instagram,LONG,4,0.391
26,Instagram,LONG,5,0.558
26,Instagram,LONG,6,0.281
26,Instagram,LONG,7,0.768
26,Instagram,LONG,8,0.401
26,Instagram,LONG,9,0.536
26,Instagram,LONG,10,0.483
26,Instagram,LONG,11,0.344
26,Instagram,LONG,12,0.809
26,Instagram,LONG,13,0.765
26,Instagram,LONG,14,0.584
26,Instagram,LONG,15,0.799
26,Instagram,LONG,16,0.696
26,Instagram,LONG,17,0.505
26,Instagram,LONG,18,0.446
26,Instagram,LONG,19,0.503
26,Instagram,LONG,20,0.684
26,Instagram,LONG,21,0.416
26,Instagram,LONG,22,0.301
26,Instagram,LONG,23,0.477
26,YouTube,SHORT,0,0.554
26,YouTube,SHORT,1,0.792
26,YouTube,SHORT,2,0.362
26,YouTube,SHORT,3,0.734
26,YouTube,SHORT,4,0.839
26,YouTube,SHORT,5,0.823
26,YouTube,SHORT,6,0.296
26,YouTube,SHORT,7,0.532
26,YouTube,SHORT,8,0.423
26,YouTube,SHORT,9,0.758
26,YouTube,SHORT,10,0.45
26,YouTube,SHORT,11,0.584
26,YouTube,SHORT,12,0.26
26,YouTube,SHORT,13,0.374
26,YouTube,SHORT,14,0.59
26,YouTube,SHORT,15,0.436
26,YouTube,SHORT,16,0.626
26,YouTube,SHORT,17,0.531
26,YouTube,SHORT,18,0.607
26,YouTube,SHORT,19,0.549
26,YouTube,SHORT,20,0.715
26,YouTube,SHORT,21,0.371
26,YouTube,SHORT,22,0.791
26,YouTube,SHORT,23,0.707
26,YouTube,LONG,0,0.589
26,YouTube,LONG,1,0.381
26,YouTube,LONG,2,0.734
26,YouTube,LONG,3,0.579
26,YouTube,LONG,4,0.678
26,YouTube,LONG,5,1.11
26,YouTube,LONG,6,1.143
26,YouTube,LONG,7,1.207
26,YouTube,LONG,8,0.376
26,YouTube,LONG,9,0.95
26,YouTube,LONG,10,1.118
26,YouTube,LONG,11,1.011
26,YouTube,LONG,12,0.466
26,YouTube,LONG,13,0.839
26,YouTube,LONG,14,0.583
26,YouTube,LONG,15,0.806
26,YouTube,LONG,16,0.427
26,YouTube,LONG,17,1.247
26,YouTube,LONG,18,0.998
26,YouTube,LONG,19,0.456
26,YouTube,LONG,20,1.181
26,YouTube,LONG,21,1.16
26,YouTube,LONG,22,0.83
26,YouTube,LONG,23,0.988
27,Instagram,SHORT,0,0.701
27,Instagram,SHORT,1,1.228
27,Instagram,SHORT,2,0.449
27,Instagram,SHORT,3,0.459
27,Instagram,SHORT,4,0.492
27,Instagram,SHORT,5,1.092
27,Instagram,SHORT,6,0.44
27,Instagram,SHORT,7,0.872
27,Instagram,SHORT,8,0.756
27,Instagram,SHORT,9,1.219
27,Instagram,SHORT,10,0.582
27,Instagram,SHORT,11,0.603
27,Instagram,SHORT,12,0.651
27,Instagram,SHORT,13,1.076
27,Instagram,SHORT,14,0.988
27,Instagram,SHORT,15,1.018
27,Instagram,SHORT,16,0.653
27,Instagram,SHORT,17,0.613
27,Instagram,SHORT,18,0.44
27,Instagram,SHORT,19,0.552
27,Instagram,SHORT,20,1.057
27,Instagram,SHORT,21,0.887
27,Instagram,SHORT,22,0.511
27,Instagram,SHORT,23,0.519
27,Instagram,LONG,0,0.532
27,Instagram,LONG,1,0.497
27,Instagram,LONG,2,0.574
27,Instagram,LONG,3,0.829
27,Instagram,LONG,4,0.379
27,Instagram,LONG,5,0.438
27,Instagram,LONG,6,0.413
27,Instagram,LONG,7,0.326
27,Instagram,LONG,8,0.349
27,Instagram,LONG,9,0.663
27,Instagram,LONG,10,0.747
27,Instagram,LONG,11,0.67
27,Instagram,LONG,12,0.279
27,Instagram,LONG,13,0.752
27,Instagram,LONG,14,0.45
27,Instagram,LONG,15,0.309
27,Instagram,LONG,16,0.403
27,Instagram,LONG,17,0.467
27,Instagram,LONG,18,0.561
27,Instagram,LONG,19,0.658
27,Instagram,LONG,20,0.41
27,Instagram,LONG,21,0.844
27,Instagram,LONG,22,0.273
27,Instagram,LONG,23,0.496
27,YouTube,SHORT,0,0.524
27,YouTube,SHORT,1,0.7
27,YouTube,SHORT,2,0.404
27,YouTube,SHORT,3,0.53
27,YouTube,SHORT,4,0.733
27,YouTube,SHORT,5,0.338
27,YouTube,SHORT,6,0.262
27,YouTube,SHORT,7,0.749
27,YouTube,SHORT,8,0.84
27,YouTube,SHORT,9,0.333
27,YouTube,SHORT,10,0.745
27,YouTube,SHORT,11,0.476
27,YouTube,SHORT,12,0.63
27,YouTube,SHORT,13,0.639
27,YouTube,SHORT,14,0.601
27,YouTube,SHORT,15,0.409
27,YouTube,SHORT,16,0.739
27,YouTube,SHORT,17,0.268
27,YouTube,SHORT,18,0.293
27,YouTube,SHORT,19,0.792
27,YouTube,SHORT,20,0.519
27,YouTube,SHORT,21,0.332
27,YouTube,SHORT,22,0.794
27,YouTube,SHORT,23,0.748
27,YouTube,LONG,0,0.665
27,YouTube,LONG,1,0.412
27,YouTube,LONG,2,0.778
27,YouTube,LONG,3,0.522
27,YouTube,LONG,4,0.877
27,YouTube,LONG,5,1.094
27,YouTube,LONG,6,0.721
27,YouTube,LONG,7,0.401
27,YouTube,LONG,8,0.973
27,YouTube,LONG,9,0.526
27,YouTube,LONG,10,0.563
27,YouTube,LONG,11,0.539
27,YouTube,LONG,12,0.62
27,YouTube,LONG,13,1.148
27,YouTube,LONG,14,0.405
27,YouTube,LONG,15,0.917
27,YouTube,LONG,16,0.59
27,YouTube,LONG,17,0.633
27,YouTube,LONG,18,0.735
27,YouTube,LONG,19,0.857
27,YouTube,LONG,20,0.428
27,YouTube,LONG,21,0.62
27,YouTube,LONG,22,0.495
27,YouTube,LONG,23,0.55
28,Instagram,SHORT,0,1.149
28,Instagram,SHORT,1,0.835
28,Instagram,SHORT,2,0.927
28,Instagram,SHORT,3,1.077
28,Instagram,SHORT,4,1.07
28,Instagram,SHORT,5,1.241
28,Instagram,SHORT,6,1.059
28,Instagram,SHORT,7,0.689
28,Instagram,SHORT,8,0.851
28,Instagram,SHORT,9,0.799
28,Instagram,SHORT,10,1.174
28,Instagram,SHORT,11,0.815
28,Instagram,SHORT,12,0.715
28,Instagram,SHORT,13,0.532
28,Instagram,SHORT,14,0.654
28,Instagram,SHORT,15,0.567
28,Instagram,SHORT,16,1.159
28,Instagram,SHORT,17,1.056
28,Instagram,SHORT,18,0.426
28,Instagram,SHORT,19,1.243
28,Instagram,SHORT,20,0.838
28,Instagram,SHORT,21,1.046
28,Instagram,SHORT,22,1.25
28,Instagram,SHORT,23,1.227
28,Instagram,LONG,0,0.315
28,Instagram,LONG,1,0.646
28,Instagram,LONG,2,0.414
28,Instagram,LONG,3,0.741
28,Instagram,LONG,4,0.801
28,Instagram,LONG,5,0.288
28,Instagram,LONG,6,0.848
28,Instagram,LONG,7,0.386
28,Instagram,LONG,8,0.759
28,Instagram,LONG,9,0.729
28,Instagram,LONG,10,0.466
28,Instagram,LONG,11,0.754
28,Instagram,LONG,12,0.758
28,Instagram,LONG,13,0.36
28,Instagram,LONG,14,0.608
28,Instagram,LONG,15,0.735
28,Instagram,LONG,16,0.67
28,Instagram,LONG,17,0.799
28,Instagram,LONG,18,0.272
28,Instagram,LONG,19,0.672
28,Instagram,LONG,20,0.819
28,Instagram,LONG,21,0.59
28,Instagram,LONG,22,0.59
28,Instagram,LONG,23,0.367
28,YouTube,SHORT,0,0.843
28,YouTube,SHORT,1,0.78
28,YouTube,SHORT,2,0.548
28,YouTube,SHORT,3,0.439
28,YouTube,SHORT,4,0.547
28,YouTube,SHORT,5,0.309
28,YouTube,SHORT,6,0.393
28,YouTube,SHORT,7,0.385
28,YouTube,SHORT,8,0.568
28,YouTube,SHORT,9,0.255
28,YouTube,SHORT,10,0.801
28,YouTube,SHORT,11,0.375
28,YouTube,SHORT,12,0.333
28,YouTube,SHORT,13,0.682
28,YouTube,SHORT,14,0.802
28,YouTube,SHORT,15,0.757
28,YouTube,SHORT,16,0.448
28,YouTube,SHORT,17,0.268
28,YouTube,SHORT,18,0.604
28,YouTube,SHORT,19,0.801
28,YouTube,SHORT,20,0.716
28,YouTube,SHORT,21,0.759
28,YouTube,SHORT,22,0.767
28,YouTube,SHORT,23,0.827
28,YouTube,LONG,0,0.702
28,YouTube,LONG,1,1.199
28,YouTube,LONG,2,0.721
28,YouTube,LONG,3,0.463
28,YouTube,LONG,4,0.639
28,YouTube,LONG,5,0.494
28,YouTube,LONG,6,0.513
28,YouTube,LONG,7,1.205
28,YouTube,LONG,8,1.068
28,YouTube,LONG,9,1.216
28,YouTube,LONG,10,0.943
28,YouTube,LONG,11,0.527
28,YouTube,LONG,12,1.223
28,YouTube,LONG,13,0.982
28,YouTube,LONG,14,1.188
28,YouTube,LONG,15,1.064
28,YouTube,LONG,16,0.57
28,YouTube,LONG,17,0.89
28,YouTube,LONG,18,0.528
28,YouTube,LONG,19,0.643
28,YouTube,LONG,20,0.977
28,YouTube,LONG,21,0.486
28,YouTube,LONG,22,1.013
28,YouTube,LONG,23,1.205
29,Instagram,SHORT,0,1.205
29,Instagram,SHORT,1,0.718
29,Instagram,SHORT,2,1.245
29,Instagram,SHORT,3,1.22
29,Instagram,SHORT,4,0.403
29,Instagram,SHORT,5,0.902
29,Instagram,SHORT,6,1.181
29,Instagram,SHORT,7,1.222
29,Instagram,SHORT,8,0.568
29,Instagram,SHORT,9,0.87
29,Instagram,SHORT,10,1.195
29,Instagram,SHORT,11,0.498
29,Instagram,SHORT,12,1.027
29,Instagram,SHORT,13,0.583
29,Instagram,SHORT,14,1.235
29,Instagram,SHORT,15,0.522
29,Instagram,SHORT,16,1.15
29,Instagram,SHORT,17,0.453
29,Instagram,SHORT,18,0.995
29,Instagram,SHORT,19,0.934
29,Instagram,SHORT,20,1.151
29,Instagram,SHORT,21,0.766
29,Instagram,SHORT,22,0.607
29,Instagram,SHORT,23,0.593
29,Instagram,LONG,0,0.295
29,Instagram,LONG,1,0.408
29,Instagram,LONG,2,0.319
29,Instagram,LONG,3,0.256
29,Instagram,LONG,4,0.485
29,Instagram,LONG,5,0.691
29,Instagram,LONG,6,0.832
29,Instagram,LONG,7,0.781
29,Instagram,LONG,8,0.548
29,Instagram,LONG,9,0.48
29,Instagram,LONG,10,0.58
29,Instagram,LONG,11,0.315
29,Instagram,LONG,12,0.54
29,Instagram,LONG,13,0.769
29,Instagram,LONG,14,0.642
29,Instagram,LONG,15,0.664
29,Instagram,LONG,16,0.352
29,Instagram,LONG,17,0.299
29,Instagram,LONG,18,0.758
29,Instagram,LONG,19,0.43
29,Instagram,LONG,20,0.445
29,Instagram,LONG,21,0.821
29,Instagram,LONG,22,0.299
29,Instagram,LONG,23,0.356
29,YouTube,SHORT,0,0.478
29,YouTube,SHORT,1,0.691
29,YouTube,SHORT,2,0.58
29,YouTube,SHORT,3,0.789
29,YouTube,SHORT,4,0.31
29,YouTube,SHORT,5,0.608
29,YouTube,SHORT,6,0.62
29,YouTube,SHORT,7,0.542
29,YouTube,SHORT,8,0.273
29,YouTube,SHORT,9,0.816
29,YouTube,SHORT,10,0.353
29,YouTube,SHORT,11,0.784
29,YouTube,SHORT,12,0.348
29,YouTube,SHORT,13,0.315
29,YouTube,SHORT,14,0.377
29,YouTube,SHORT,15,0.368
29,YouTube,SHORT,16,0.67
29,YouTube,SHORT,17,0.685
29,YouTube,SHORT,18,0.689
29,YouTube,SHORT,19,0.413
29,YouTube,SHORT,20,0.423
29,YouTube,SHORT,21,0.396
29,YouTube,SHORT,22,0.285
29,YouTube,SHORT,23,0.595
29,YouTube,LONG,0,1.11
29,YouTube,LONG,1,0.509
29,YouTube,LONG,2,0.691
29,YouTube,LONG,3,0.749
29,YouTube,LONG,4,0.633
29,YouTube,LONG,5,0.954
29,YouTube,LONG,6,0.9
29,YouTube,LONG,7,0.55
29,YouTube,LONG,8,0.398
29,YouTube,LONG,9,0.524
29,YouTube,LONG,10,0.63
29,YouTube,LONG,11,0.447
29,YouTube,LONG,12,1.113
29,YouTube,LONG,13,0.645
29,YouTube,LONG,14,0.723
29,YouTube,LONG,15,0.803
29,YouTube,LONG,16,0.953
29,YouTube,LONG,17,0.455
29,YouTube,LONG,18,0.851
29,YouTube,LONG,19,0.537
29,YouTube,LONG,20,1.15
29,YouTube,LONG,21,0.698
29,YouTube,LONG,22,0.765
29,YouTube,LONG,23,0.605
30,Instagram,SHORT,0,0.782
30,Instagram,SHORT,1,0.573
30,Instagram,SHORT,2,0.61
30,Instagram,SHORT,3,0.429
30,Instagram,SHORT,4,1.033
30,Instagram,SHORT,5,0.959
30,Instagram,SHORT,6,0.45
30,Instagram,SHORT,7,0.676
30,Instagram,SHORT,8,0.849
30,Instagram,SHORT,9,1.224
30,Instagram,SHORT,10,0.891
30,Instagram,SHORT,11,0.859
30,Instagram,SHORT,12,1.111
30,Instagram,SHORT,13,1.091
30,Instagram,SHORT,14,0.741
30,Instagram,SHORT,15,0.844
30,Instagram,SHORT,16,1.134
30,Instagram,SHORT,17,0.79
30,Instagram,SHORT,18,1.146
30,Instagram,SHORT,19,0.792
30,Instagram,SHORT,20,0.444
30,Instagram,SHORT,21,1.165
30,Instagram,SHORT,22,1.0
30,Instagram,SHORT,23,0.814
30,Instagram,LONG,0,0.791
30,Instagram,LONG,1,0.731
30,Instagram,LONG,2,0.658
30,Instagram,LONG,3,0.624
30,Instagram,LONG,4,0.327
30,Instagram,LONG,5,0.706
30,Instagram,LONG,6,0.358
30,Instagram,LONG,7,0.841
30,Instagram,LONG,8,0.833
30,Instagram,LONG,9,0.736
30,Instagram,LONG,10,0.33
30,Instagram,LONG,11,0.507
30,Instagram,LONG,12,0.843
30,Instagram,LONG,13,0.514
30,Instagram,LONG,14,0.848
30,Instagram,LONG,15,0.628
30,Instagram,LONG,16,0.751
30,Instagram,LONG,17,0.408
30,Instagram,LONG,18,0.797
30,Instagram,LONG,19,0.799
30,Instagram,LONG,20,0.295
30,Instagram,LONG,21,0.486
30,Instagram,LONG,22,0.491
30,Instagram,LONG,23,0.449
30,YouTube,SHORT,0,0.419
30,YouTube,SHORT,1,0.528
30,YouTube,SHORT,2,0.775
30,YouTube,SHORT,3,0.723
30,YouTube,SHORT,4,0.626
30,YouTube,SHORT,5,0.566
30,YouTube,SHORT,6,0.505
30,YouTube,SHORT,7,0.502
30,YouTube,SHORT,8,0.343
30,YouTube,SHORT,9,0.605
30,YouTube,SHORT,10,0.706
30,YouTube,SHORT,11,0.814
30,YouTube,SHORT,12,0.805
30,YouTube,SHORT,13,0.59
30,YouTube,SHORT,14,0.315
30,YouTube,SHORT,15,0.425
30,YouTube,SHORT,16,0.574
30,YouTube,SHORT,17,0.46
30,YouTube,SHORT,18,0.499
30,YouTube,SHORT,19,0.483
30,YouTube,SHORT,20,0.544
30,YouTube,SHORT,21,0.617
30,YouTube,SHORT,22,0.277
30,YouTube,SHORT,23,0.419
30,YouTube,LONG,0,0.501
30,YouTube,LONG,1,0.908
30,YouTube,LONG,2,0.982
30,YouTube,LONG,3,0.409
30,YouTube,LONG,4,1.153
30,YouTube,LONG,5,0.665
30,YouTube,LONG,6,0.583
30,YouTube,LONG,7,1.028
30,YouTube,LONG,8,1.181
30,YouTube,LONG,9,1.16
30,YouTube,LONG,10,0.393
30,YouTube,LONG,11,1.09
30,YouTube,LONG,12,0.64
30,YouTube,LONG,13,0.62
30,YouTube,LONG,14,0.805
30,YouTube,LONG,15,0.984
30,YouTube,LONG,16,0.461
30,YouTube,LONG,17,1.135
30,YouTube,LONG,18,0.493
30,YouTube,LONG,19,1.227
30,YouTube,LONG,20,0.763
30,YouTube,LONG,21,1.098
30,YouTube,LONG,22,0.611
30,YouTube,LONG,23,0.74
31,Instagram,SHORT,0,0.94
31,Instagram,SHORT,1,0.539
31,Instagram,SHORT,2,0.56
31,Instagram,SHORT,3,1.096
31,Instagram,SHORT,4,1.023
31,Instagram,SHORT,5,1.04
31,Instagram,SHORT,6,1.134
31,Instagram,SHORT,7,1.093
31,Instagram,SHORT,8,0.826
31,Instagram,SHORT,9,0.514
31,Instagram,SHORT,10,0.647
31,Instagram,SHORT,11,0.818
31,Instagram,SHORT,12,0.494
31,Instagram,SHORT,13,1.12
31,Instagram,SHORT,14,1.144
31,Instagram,SHORT,15,0.4
31,Instagram,SHORT,16,0.544
31,Instagram,SHORT,17,1.104
31,Instagram,SHORT,18,1.107
31,Instagram,SHORT,19,0.593
31,Instagram,SHORT,20,0.774
31,Instagram,SHORT,21,1.178
31,Instagram,SHORT,22,0.992
31,Instagram,SHORT,23,0.615
31,Instagram,LONG,0,0.745
31,Instagram,LONG,1,0.556
31,Instagram,LONG,2,0.633
31,Instagram,LONG,3,0.329
31,Instagram,LONG,4,0.273
31,Instagram,LONG,5,0.477
31,Instagram,LONG,6,0.608
31,Instagram,LONG,7,0.361
31,Instagram,LONG,8,0.773
31,Instagram,LONG,9,0.604
31,Instagram,LONG,10,0.463
31,Instagram,LONG,11,0.352
31,Instagram,LONG,12,0.787
31,Instagram,LONG,13,0.701
31,Instagram,LONG,14,0.665
31,Instagram,LONG,15,0.425
31,Instagram,LONG,16,0.485
31,Instagram,LONG,17,0.352
31,Instagram,LONG,18,0.595
31,Instagram,LONG,19,0.829
31,Instagram,LONG,20,0.765
31,Instagram,LONG,21,0.64
31,Instagram,LONG,22,0.658
31,Instagram,LONG,23,0.415
31,YouTube,SHORT,0,0.499
31,YouTube,SHORT,1,0.267
31,YouTube,SHORT,2,0.719
31,YouTube,SHORT,3,0.712
31,YouTube,SHORT,4,0.26
31,YouTube,SHORT,5,0.797
31,YouTube,SHORT,6,0.64
31,YouTube,SHORT,7,0.613
31,YouTube,SHORT,8,0.26
31,YouTube,SHORT,9,0.405
31,YouTube,SHORT,10,0.734
31,YouTube,SHORT,11,0.437
31,YouTube,SHORT,12,0.83
31,YouTube,SHORT,13,0.637
31,YouTube,SHORT,14,0.507
31,YouTube,SHORT,15,0.479
31,YouTube,SHORT,16,0.462
31,YouTube,SHORT,17,0.405
31,YouTube,SHORT,18,0.533
31,YouTube,SHORT,19,0.658
31,YouTube,SHORT,20,0.745
31,YouTube,SHORT,21,0.491
31,YouTube,SHORT,22,0.316
31,YouTube,SHORT,23,0.559
31,YouTube,LONG,0,0.955
31,YouTube,LONG,1,1.113
31,YouTube,LONG,2,0.702
31,YouTube,LONG,3,0.941
31,YouTube,LONG,4,0.908
31,YouTube,LONG,5,0.636
31,YouTube,LONG,6,0.47
31,YouTube,LONG,7,0.431
31,YouTube,LONG,8,1.24
31,YouTube,LONG,9,0.936
31,YouTube,LONG,10,1.129
31,YouTube,LONG,11,0.604
31,YouTube,LONG,12,0.997
31,YouTube,LONG,13,1.156
31,YouTube,LONG,14,0.636
31,YouTube,LONG,15,0.506
31,YouTube,LONG,16,1.045
31,YouTube,LONG,17,1.162
31,YouTube,LONG,18,1.08
31,YouTube,LONG,19,1.077
31,YouTube,LONG,20,0.9
31,YouTube,LONG,21,0.953
31,YouTube,LONG,22,0.971
31,YouTube,LONG,23,1.006
32,Instagram,SHORT,0,0.948
32,Instagram,SHORT,1,1.248
32,Instagram,SHORT,2,0.602
32,Instagram,SHORT,3,0.741
32,Instagram,SHORT,4,0.715
32,Instagram,SHORT,5,0.406
32,Instagram,SHORT,6,0.995
32,Instagram,SHORT,7,0.876
32,Instagram,SHORT,8,0.541
32,Instagram,SHORT,9,1.011
32,Instagram,SHORT,10,0.57
32,Instagram,SHORT,11,0.843
32,Instagram,SHORT,12,1.062
32,Instagram,SHORT,13,1.168
32,Instagram,SHORT,14,0.963
32,Instagram,SHORT,15,0.819
32,Instagram,SHORT,16,1.115
32,Instagram,SHORT,17,1.111
32,Instagram,SHORT,18,1.142
32,Instagram,SHORT,19,0.533
32,Instagram,SHORT,20,0.46
32,Instagram,SHORT,21,0.487
32,Instagram,SHORT,22,0.601
32,Instagram,SHORT,23,1.082
32,Instagram,LONG,0,0.709
32,Instagram,LONG,1,0.364
32,Instagram,LONG,2,0.659
32,Instagram,LONG,3,0.455
32,Instagram,LONG,4,0.308
32,Instagram,LONG,5,0.466
32,Instagram,LONG,6,0.698
32,Instagram,LONG,7,0.438
32,Instagram,LONG,8,0.724
32,Instagram,LONG,9,0.452
32,Instagram,LONG,10,0.41
32,Instagram,LONG,11,0.43
32,Instagram,LONG,12,0.761
32,Instagram,LONG,13,0.535
32,Instagram,LONG,14,0.771
32,Instagram,LONG,15,0.602
32,Instagram,LONG,16,0.817
32,Instagram,LONG,17,0.297
32,Instagram,LONG,18,0.784
32,Instagram,LONG,19,0.553
32,Instagram,LONG,20,0.771
32,Instagram,LONG,21,0.482
32,Instagram,LONG,22,0.433
32,Instagram,LONG,23,0.287
32,YouTube,SHORT,0,0.763
32,YouTube,SHORT,1,0.337
32,YouTube,SHORT,2,0.374
32,YouTube,SHORT,3,0.498
32,YouTube,SHORT,4,0.594
32,YouTube,SHORT,5,0.794
32,YouTube,SHORT,6,0.527
32,YouTube,SHORT,7,0.443
32,YouTube,SHORT,8,0.681
32,YouTube,SHORT,9,0.718
32,YouTube,SHORT,10,0.545
32,YouTube,SHORT,11,0.63
32,YouTube,SHORT,12,0.36
32,YouTube,SHORT,13,0.633
32,YouTube,SHORT,14,0.258
32,YouTube,SHORT,15,0.418
32,YouTube,SHORT,16,0.708
32,YouTube,SHORT,17,0.355
32,YouTube,SHORT,18,0.71
32,YouTube,SHORT,19,0.546
32,YouTube,SHORT,20,0.709
32,YouTube,SHORT,21,0.307
32,YouTube,SHORT,22,0.621
32,YouTube,SHORT,23,0.632
32,YouTube,LONG,0,0.728
32,YouTube,LONG,1,1.22
32,YouTube,LONG,2,0.71
32,YouTube,LONG,3,0.408
32,YouTube,LONG,4,0.549
32,YouTube,LONG,5,0.701
32,YouTube,LONG,6,0.387
32,YouTube,LONG,7,0.657
32,YouTube,LONG,8,1.104
32,YouTube,LONG,9,0.542
32,YouTube,LONG,10,0.967
32,YouTube,LONG,11,0.923
32,YouTube,LONG,12,0.593
32,YouTube,LONG,13,0.982
32,YouTube,LONG,14,0.676
32,YouTube,LONG,15,0.488
32,YouTube,LONG,16,0.711
32,YouTube,LONG,17,0.89
32,YouTube,LONG,18,0.521
32,YouTube,LONG,19,1.096
32,YouTube,LONG,20,0.636
32,YouTube,LONG,21,0.629
32,YouTube,LONG,22,1.012
32,YouTube,LONG,23,0.897
33,Instagram,SHORT,0,0.671
33,Instagram,SHORT,1,1.152
33,Instagram,SHORT,2,1.246
33,Instagram,SHORT,3,0.675
33,Instagram,SHORT,4,1.164
33,Instagram,SHORT,5,0.689
33,Instagram,SHORT,6,0.54
33,Instagram,SHORT,7,1.205
33,Instagram,SHORT,8,1.178
33,Instagram,SHORT,9,0.728
33,Instagram,SHORT,10,0.575
33,Instagram,SHORT,11,1.011
33,Instagram,SHORT,12,0.49
33,Instagram,SHORT,13,1.017
33,Instagram,SHORT,14,0.891
33,Instagram,SHORT,15,0.523
33,Instagram,SHORT,16,0.696
33,Instagram,SHORT,17,0.944
33,Instagram,SHORT,18,0.408
33,Instagram,SHORT,19,1.142
33,Instagram,SHORT,20,0.599
33,Instagram,SHORT,21,0.843
33,Instagram,SHORT,22,0.418
33,Instagram,SHORT,23,1.245
33,Instagram,LONG,0,0.649
33,Instagram,LONG,1,0.644
33,Instagram,LONG,2,0.267
33,Instagram,LONG,3,0.665
33,Instagram,LONG,4,0.503
33,Instagram,LONG,5,0.481
33,Instagram,LONG,6,0.581
33,Instagram,LONG,7,0.537
33,Instagram,LONG,8,0.346
33,Instagram,LONG,9,0.669
33,Instagram,LONG,10,0.63
33,Instagram,LONG,11,0.434
33,Instagram,LONG,12,0.649
33,Instagram,LONG,13,0.649
33,Instagram,LONG,14,0.416
33,Instagram,LONG,15,0.615
33,Instagram,LONG,16,0.337
33,Instagram,LONG,17,0.749
33,Instagram,LONG,18,0.317
33,Instagram,LONG,19,0.683
33,Instagram,LONG,20,0.325
33,Instagram,LONG,21,0.323
33,Instagram,LONG,22,0.318
33,Instagram,LONG,23,0.373
33,YouTube,SHORT,0,0.374
33,YouTube,SHORT,1,0.411
33,YouTube,SHORT,2,0.566
33,YouTube,SHORT,3,0.375
33,YouTube,SHORT,4,0.674
33,YouTube,SHORT,5,0.431
33,YouTube,SHORT,6,0.278
33,YouTube,SHORT,7,0.55
33,YouTube,SHORT,8,0.379
33,YouTube,SHORT,9,0.81
33,YouTube,SHORT,10,0.452
33,YouTube,SHORT,11,0.257
33,YouTube,SHORT,12,0.655
33,YouTube,SHORT,13,0.795
33,YouTube,SHORT,14,0.752
33,YouTube,SHORT,15,0.653
33,YouTube,SHORT,16,0.344
33,YouTube,SHORT,17,0.309
33,YouTube,SHORT,18,0.559
33,YouTube,SHORT,19,0.686
33,YouTube,SHORT,20,0.315
33,YouTube,SHORT,21,0.407
33,YouTube,SHORT,22,0.393
33,YouTube,SHORT,23,0.843
33,YouTube,LONG,0,0.634
33,YouTube,LONG,1,0.781
33,YouTube,LONG,2,0.462
33,YouTube,LONG,3,0.528
33,YouTube,LONG,4,0.41
33,YouTube,LONG,5,0.629
33,YouTube,LONG,6,1.076
33,YouTube,LONG,7,0.649
33,YouTube,LONG,8,1.021
33,YouTube,LONG,9,0.458
33,YouTube,LONG,10,1.038
33,YouTube,LONG,11,0.415
33,YouTube,LONG,12,1.12
33,YouTube,LONG,13,0.955
33,YouTube,LONG,14,0.524
33,YouTube,LONG,15,0.688
33,YouTube,LONG,16,0.758
33,YouTube,LONG,17,0.919
33,YouTube,LONG,18,1.144
33,YouTube,LONG,19,0.456
33,YouTube,LONG,20,1.088
33,YouTube,LONG,21,0.535
33,YouTube,LONG,22,0.726
33,YouTube,LONG,23,1.217
34,Instagram,SHORT,0,0.613
34,Instagram,SHORT,1,0.713
34,Instagram,SHORT,2,1.119
34,Instagram,SHORT,3,1.075
34,Instagram,SHORT,4,0.943
34,Instagram,SHORT,5,1.072
34,Instagram,SHORT,6,0.474
34,Instagram,SHORT,7,0.984
34,Instagram,SHORT,8,0.426
34,Instagram,SHORT,9,1.2
34,Instagram,SHORT,10,0.514
34,Instagram,SHORT,11,0.739
34,Instagram,SHORT,12,0.892
34,Instagram,SHORT,13,1.077
34,Instagram,SHORT,14,0.969
34,Instagram,SHORT,15,0.534
34,Instagram,SHORT,16,0.707
34,Instagram,SHORT,17,0.689
34,Instagram,SHORT,18,0.4
34,Instagram,SHORT,19,0.974
34,Instagram,SHORT,20,1.109
34,Instagram,SHORT,21,1.227
